"01_16","02_16","03_16","04_16","05_16","06_16","07_16","08_16","09_16","10_16","11_16","12_16","01_17","02_17","03_17","04_17","05_17","06_17","07_17","08_17","09_17","10_17","11_17","12_17"
1.11023998259673e-93,4.54163057113448e-44,3.51553643700975e-18,3.81755803766306e-08,5.10478830265126e-07,1.24537212078796e-07,2.57914380447498e-07,2.01572057896452e-06,1.64971381838715e-05,4.30298670871021e-05,1.59475064096809e-05,1.56492075718719e-06,1.37833130263129e-07,4.14538711724397e-08,1.22377065415019e-07,6.87902656346915e-06,0.00285127934590086,2.00605849747169,555.549299388817,15207.2472530819,22753.4748088744,5372.12766523813,695.469547534472,170.019325546776
1.16987715331227e-87,8.78610067010767e-35,6.12364448715026e-08,212.544932106556,216.501061818968,6.10775507573712,4.24562092811832,26.7402299011294,338.986256628371,2081.12401891646,2154.10070082021,515.74810552813,69.6278581069388,14.7429295075414,10.5361795632718,39.9696512689809,431.408678956742,4803.02500278871,19944.5469101615,11246.8433855241,501.626391041516,2.01609239571667,0.000965034590818117,6.93403325136911e-08
4.92610062273045e-100,2.7022207776846e-48,2.56438959639531e-20,2.24361475398855e-08,9.53810697228535e-06,2.11637726200008e-05,0.000146307412539943,0.00279727743541425,0.0797913430873805,2.10531618552636,33.5379654933601,293.258405428235,1521.86510360287,4565.77483760346,9024.66046177278,12552.2445192426,12515.6539972992,9480.96814889992,5747.16670073617,2780.33828865475,424.987225047696,1.67636572157593,1.19962540351218e-05,9.52765186022041e-15
9.85682948556014e-145,7.49749846630949e-125,7.19391190939104e-98,2.88127146150208e-68,1.59289630288383e-41,4.13865586392932e-22,1.03250595979559e-10,3.82191894525564e-05,0.00234212029586531,0.00510671893979144,0.0258075310325844,0.551857513533643,21.703811935492,511.669945524277,3674.04659139775,5062.20941384127,1815.37775713689,341.548639778698,67.2090130832731,26.6358036289198,21.7116318753607,12.0920576227287,1.33542012134129,0.00818954957866843
1.77475396919231e-171,1.75400973755457e-61,2.66052984919178e-11,8.07083063466654,1.09439832448595e-07,1.62225262222663e-15,1.22068926014885e-16,4.83727211290871e-13,2.47728632056461e-07,0.0578224315671622,69.4985044052809,422.768947382281,88.3930665823108,5.24820079682965,0.51377989025232,0.278758198346449,0.796249307361239,6.46307121281335,82.0002057144151,904.275526097445,3410.24800124922,1326.07320842418,15.2099936763348,0.00136295757082912
5.04563380719922e-132,1.82238733281535e-71,6.42880846033854e-34,7.23914113672046e-13,0.0036092271220971,55.3317692367659,1822.91476517125,1136.21272217814,92.850442171355,6.82615617837126,2.06837587887054,2.83142905277002,10.5373397138984,56.3068197726098,278.522977571279,920.167367143693,1799.98134161763,2183.5340673913,1703.94807113301,876.842024068473,274.39443611407,37.379373768937,1.57126210671681,0.014078139997828
2.1440680044172e-141,4.58996556471368e-90,1.1041164858033e-55,1.48099937789411e-33,3.13114134976266e-20,1.31038448439711e-11,9.62567041093775e-06,0.05755325913585,7.08758614327259,69.9030734167075,163.464351019912,152.820709602649,77.996129505838,31.4124590808791,12.9694295617108,6.73683913785224,4.93174822203947,5.22453962362419,8.28752677326144,20.3121472081123,57.5854189573258,94.5050728656656,42.0152703774444,2.30085981103209
2.07936957913588e-184,3.51806253839125e-100,2.56286745228992e-51,5.43502622386763e-27,3.84080406701976e-18,5.67963514492249e-15,3.18715874025591e-13,2.97916618459868e-12,1.14108306932532e-11,4.94052833359737e-11,5.16327849148593e-10,1.3031614408782e-08,6.06554363511357e-07,2.88562838157544e-05,0.00123461486063424,0.0424625556474309,0.987610062350888,15.9582083550094,182.674967179103,1543.13793771789,6329.41283041388,5191.30532400844,319.558466375646,0.523121338990207
8.26767755123368e-179,1.71854392542942e-183,3.09916991835306e-162,1.3173934387324e-125,6.19500759499608e-85,1.53345044443782e-50,6.12394205373958e-26,1.48822678325305e-09,2.35223575584167,16488.0441829987,19235.309315857,92.1456006095793,0.0404594729430056,5.99182873511809e-05,4.05733766140649e-06,6.41433818536428e-05,0.0456227782363256,76.4701159128688,15946.3382392684,24317.2268277579,238.803694317676,1.02126454886771,0.24171310183008,438.845495586525
2.52880555130614e-154,4.90816133743233e-228,3.66208235496941e-227,1.44316392749407e-180,3.49275397915223e-117,2.37683259145307e-64,7.10159936229035e-31,2.70579796169841e-12,0.000218826583271462,0.0536013510497746,0.492319890683048,2.8564341347541,12.8016868105822,45.4803344091044,153.303136261242,534.635750819555,1651.85698437082,3866.4807813556,5825.57643866214,4862.21107180949,2599.4366006345,1614.06176954327,2250.76329795519,13864.1697767575
2.31594786387662e-118,3.22676571754667e-253,1.27774952552738e-270,1.75191270419146e-215,3.59062847703261e-132,5.49541509848087e-63,1.17688505273252e-21,0.120930843646826,22635.8387232573,308.75691725224,0.399045995879765,0.00325389195022092,0.000191215240164817,9.45452591711458e-05,0.000370100092651537,0.0104442009750425,0.897864083993049,79.6853880569099,2470.93914885135,9504.04669856482,3162.77649919532,216.978217524393,8.66944451444817,0.563408739632534
3.35263242544382e-133,4.2642802917179e-234,1.02130480280323e-238,7.5835630321737e-185,3.44680310655221e-110,2.32036758927593e-50,2.35145439450365e-16,0.114239092146573,12.1734930694293,0.0074955239913588,2.21910466162254e-05,6.84336083595194e-06,6.15705753731175e-05,0.00319992767576996,0.290105490557421,18.9179273635192,512.122117883733,4789.70875178182,12610.7562735568,7735.57818873535,1198.89330473914,73.9638702166562,3.0825635446037,0.145987257141405
2.02465771068058e-122,7.24743990184654e-58,1.17470612566035e-31,4.09848421776234e-29,1.93665147743499e-36,3.46550049706939e-40,1.63768164500735e-36,4.09697615558666e-28,1.97949685737283e-18,1.63876322967571e-10,9.88637554032113e-07,1.08630642810154e-06,8.63553714037834e-09,2.99709923875571e-11,1.22897521781848e-12,5.80961244436413e-12,1.77351880902475e-09,5.90561168682765e-06,0.0378560791466003,88.5681840647435,7674.38291177329,2351.42805709043,0.222645840450793,4.77332507021926e-10
1.8107251400062e-87,8.49679189770487e-120,1.16407666741764e-112,2.20391513343347e-82,1.32913702353016e-45,9.41620969875918e-18,0.00347943793451712,241.376876065862,16.0889590627684,0.00961520205888167,7.62612457276784e-05,3.14300911683529e-05,0.000222829192976663,0.00684565950284564,0.331748078157451,12.18838299168,225.97749987941,1945.64508701714,7050.79816247182,9641.51470353304,2658.7294320296,35.6015614921041,0.00517479609483797,1.65240281477714e-09
6.2438307820323e-83,3.19159419910371e-98,4.89668270696189e-87,7.22944429547868e-61,1.16390691798652e-31,2.56382028779292e-10,11.7270351358779,10608.4023991201,248.805748531989,0.288420755569272,0.00655461835161123,0.00640040803463164,0.067135664721039,1.47164866461355,19.3524832050592,66.5203821245933,70.4051650191231,43.7894720148487,30.2890000680558,43.6705999791389,138.493843013413,429.255913885361,505.684425315786,86.1900377048111
6.43492423331903e-118,4.36673939180675e-109,2.78357770948053e-93,1.70018158960957e-73,2.82436052716726e-53,1.0726433209806e-35,6.71589811425754e-22,1.81442079010812e-11,0.000204076904044806,2.96913127584638,147.19295744034,109.327603689404,7.18784404702135,0.30583699467402,0.039933034372167,0.0467049136593339,0.378144070432326,9.10814932865914,286.086010813861,5247.50233566121,19303.8206241659,4542.27780881373,21.0488035894915,0.000544619117482239
1.53455460558771e-94,1.66054057719939e-148,1.65143859204204e-146,4.74878596263947e-111,9.04710504781707e-65,6.79779412137516e-29,1.00715244317637e-09,0.00599492150068892,0.000458874491596704,3.31754768131912e-08,1.90939609048114e-11,7.63472843797523e-13,1.05055829742422e-12,1.97623904523649e-11,2.51561730277182e-09,1.26826166700822e-06,0.00100121060377101,0.543033441455801,88.047330313436,1983.91144152441,3681.73279382964,717.745471770433,20.1049069039483,0.106149661701159
3.63214261643581e-91,3.08932400010165e-48,3.48882741055472e-27,7.78205304064839e-20,9.76643740175511e-19,1.58336990066036e-16,2.09943063580242e-11,2.58978062497966e-05,1.10977540949599,11.8115631847039,0.00123034327372429,3.35984586385872e-11,9.08345341913945e-20,3.28760640322664e-26,2.0732184608991e-28,5.36992977171593e-25,1.81522196075453e-17,1.71582752775159e-08,1.02550874805798,11630.4042484142,4789.64983261718,31.1263268516405,3.64283610345383,9345.65172525522
1.12313966303282e-141,3.98855401413823e-84,2.45964714959485e-52,3.21552360900086e-37,8.49200169202138e-31,6.14837332593025e-25,2.75824191127675e-17,2.63816497610616e-09,0.00480667139982809,3.54303678019824,0.0798752521609609,7.67994718484902e-07,3.81106772594508e-13,3.13905718078663e-18,2.31004607094012e-20,2.16428972973968e-18,2.91890864333137e-13,8.28782201518977e-07,0.763655053469483,4248.65236648945,20504.4896488505,904.737255004464,6.28560024713064,0.114488724875464
1.66293888200092e-136,6.45480757658188e-99,1.07597613713181e-62,7.17263109714853e-31,7.23189800421229e-08,11258.387501363,26981.140214818,0.00910647585581636,1.07129572061136e-11,5.67828034596457e-19,2.14790320670845e-21,3.21944551465637e-19,3.75720886430443e-14,2.36486375817235e-08,0.00291599812225452,6.69383243516661,241.285616233678,489.897411283736,190.269873134517,48.0669822247834,19.4537539267499,15.9573970180121,30.7140808954276,163.622101390871
2.17306037755866e-109,3.3511121991493e-76,2.71062789626359e-47,1.37902785998791e-23,4.23352088391303e-07,75.0556217237667,678.221790921298,0.0901795487122081,8.97389375068853e-08,2.29819037351065e-13,1.71029222459219e-16,5.78966082470672e-17,2.24775894532893e-15,1.57030464917081e-12,5.96597072530789e-09,4.60591627332924e-05,0.183039474114509,131.897024502371,5848.29835580553,5813.4192300509,163.171239735778,1.17297313377178,0.0262934346804542,0.0229399498310966
3.95096330265675e-98,2.87009566754785e-71,1.9273768848721e-52,5.02726460695767e-39,4.69840006456928e-29,2.50334767326967e-20,2.62752168193048e-12,1.88594459406882e-05,1.3170830410835,271.425754529238,81.1730921951856,0.185137068671265,4.57282466384472e-05,3.13167141781609e-08,5.33590675514565e-10,1.06616120221084e-09,1.27162215192545e-07,0.000158759710131525,0.38041137206077,343.884041502515,16718.1515918477,8517.16119670475,8.56379572848817,2.79497371812014e-06
3.13000627627586e-113,1.45626117412548e-65,1.21079065418563e-38,2.01777877927672e-25,8.50526145180089e-20,1.92402148536422e-15,3.05113822751268e-10,7.65413545195859e-05,2.67057313097683,2054.44479523819,9216.90834010772,665.07361311972,5.80473198421967,0.0656867074353095,0.00541934511102511,0.0100557559580803,0.201703603523401,9.4800059286873,229.25900512931,664.537005914977,192.902533926101,40.5383013017643,59.6379556170736,6197.43107808873
1.88792697518253e-131,6.42136697431526e-31,0.252078064858956,4.51546331148533e-14,1.76681550565709e-41,3.54013492688343e-57,2.91495241149901e-54,3.03704779535922e-39,4.92830471205876e-20,0.000731056030896746,23578.4453193533,8250.92477803781,0.0812469222252697,1.58203653106528e-07,6.72707735271630e-11,5.737321876058e-10,8.75589924157127e-06,1.2803635389782,9878.42727160924,26375.9657128783,16.9096337191053,0.00326689388169021,0.00070329022512832,726.92104621554
1.01380151460269e-06,4.96192645537969e-12,1.22277175575115e-13,1.39976927839971e-12,8.07428918361607e-10,2.2447282842118e-06,0.00639138256701675,7.28511750879808,958.771954483611,5875.63603758939,974.496050708781,12.1913716106508,0.0613280799682594,0.00093835360437133,0.000173630489184834,0.000959239565395104,0.0671181964405651,12.088378102365,1156.7150316918,12961.5453274499,9690.70576244526,1653.51068435284,276.379796350527,194.492329958303
1.90409556389976e-22,4.15812882339558e-11,1.96196578789406e-05,0.00198985532705314,0.00273103874370032,0.00335309696175209,0.0154700652787267,0.178173253128317,2.74191927790681,33.8440632519177,220.514239278966,780.123723133803,1906.74695455058,3839.50855368964,8221.20471228055,20720.8053426755,45110.2871260515,57766.2742258563,29272.5616907174,3895.56002391339,160.344106622619,4.65002599064657,0.249207024918111,0.0656051154187551
1.19914401952707e-24,4.14931613380401e-07,1.40828676296628,0.811764962835225,0.00083451087753421,1.20891478731963e-05,3.22534583885486e-05,0.00257082054129049,0.643080460286582,64.6576087529982,534.912073618907,472.112674789193,127.856129607212,33.8116936424733,22.5160519181201,67.2921586871874,532.286144242306,4418.0351659729,15222.6255110541,8908.73425811783,1007.76502553483,120.003042133382,103.597473750497,4661.27130794241
6.31923074134305e-10,1.52492364491288e-50,7.14466980330421e-63,1.11754348947688e-56,2.86945859806214e-41,7.53201227246056e-26,4.44413465787748e-14,1.09417649506937e-05,1.30825067113856,226.971981751483,164.702916214803,2.99442413209263,0.011465519265298,0.000111902915479315,1.65975132551496e-05,0.000120223656165688,0.0161124483593875,6.30405550536326,1155.75599966841,16974.6497890575,8190.5379699408,290.239430221391,2.12064826166096,0.00867671321497295
5.31146836789918e-54,3.87662129999169e-92,2.46815983413952e-91,2.24683169801195e-67,3.97337763097745e-36,1.90001851343152e-12,1.32615193045575,2355.39103489157,30.3311127066004,0.0122416061278113,0.000119402392713335,7.27618140068847e-05,0.000660413683314879,0.0164489180189535,0.305794694495269,1.74814718206459,3.12493513423156,2.84355006748974,2.11926687223543,2.09041322900957,3.81466819194746,14.3774788380049,119.269662430817,2360.80323912148
3.21040874957868e-95,1.42539387016482e-161,6.5564411446727e-163,6.68783164475977e-125,3.13314949379441e-73,4.19671972461433e-32,6.61602197686859e-09,46.1380869186531,698.505273279739,3.65459307578637,0.0892051634309937,0.068027758470309,0.47000111869266,6.70645544305657,62.8886399164575,183.720913965294,203.650894854632,162.092959208344,174.569811884021,467.879894271681,1975.86890181482,1717.35597945248,32.102206149142,0.0012388478533119
7.43756044515926e-136,1.57593111676164e-93,2.01203704189039e-64,1.190975368831e-44,2.30033106673673e-31,3.13108141258697e-21,6.52101933672995e-13,3.01607537045875e-06,0.181504128189659,175.17676129076,3342.02476007538,3125.08164485089,501.986928721657,56.3136591452618,13.3169769393352,13.9083773874019,50.2698560730317,322.69837289688,1906.22153801835,5504.81623178683,5922.58743444338,3641.01439964496,2138.55704706023,2005.25302155375
1.51661411032355e-151,9.875816215766e-112,9.07133178082288e-81,1.45957098173304e-56,3.97457230963491e-38,7.44294339309593e-24,5.2411167964711e-13,3.32053170518725e-05,1.76888575758659,177.67476385313,76.5836564404362,0.743473159744685,0.00123139059882896,4.13599376596544e-06,1.48872757396635e-07,1.90860087687472e-07,5.87753845259058e-06,0.0013240089518528,0.690555534569864,278.735481632832,17569.7741104927,32398.7271740701,302.109871929777,0.0021685411749962
7.21103081397045e-193,1.56234654820413e-205,1.05854042570926e-180,1.82499904869837e-134,7.52079235866714e-84,2.61739805321768e-44,3.33759771485794e-20,8.37669007369294e-08,0.00136655642161633,0.00203053818870809,0.000579222794562217,0.000324360623538969,0.000423545539950682,0.00135174324994175,0.0118861700241201,0.293981516520515,11.2263582649702,330.182995416827,3704.11758762348,8049.86809004935,2280.36208006382,96.5126614941829,0.763957923905398,0.00136473867502184
2.82081938443194e-196,1.17176566688503e-158,3.14479911342966e-119,6.00293813366966e-81,3.2226633431847e-48,3.14141133904865e-24,2.88424504195871e-09,0.294312390209387,202.337129322629,143.521385109557,6.73953464849292,0.145336760903631,0.00402051686534457,0.000472790963601695,0.000529122668827637,0.00880128582343044,0.74070464422864,62.9953619156291,1077.086389129,789.915708991202,33.6549701046279,2.05518536993087,6.70625148294565,47399.3547685751
1.04358280598657e-174,3.13023025365673e-107,1.20841051722145e-59,8.27981392598276e-28,2.36999477404886e-09,1.09728910321533,53.4247384730127,0.0893776374649727,2.07927623868878e-06,2.07604805295256e-10,7.88745547072538e-12,9.93476143609175e-11,5.21018105798563e-08,8.05085221215189e-05,0.0636228702974677,7.32176206970943,99.423393539019,274.394471608245,257.082736730648,138.395242234553,76.4940305193138,79.1800628542831,279.699823847086,6309.19565183666
1.30228705457131e-209,7.09713836420021e-121,1.1261677318119e-70,3.19472568203519e-46,1.64091151185628e-36,5.04948954183013e-30,1.53169705675184e-22,1.23912393163671e-14,1.64414557053963e-07,0.0523931348223158,86.6018523476342,1466.89958124647,1408.15413000644,443.554821511437,226.516218635933,489.679231821504,2411.62699630657,8475.84837471138,6588.66961169718,359.486790302331,2.53324254703427,0.0486589660724973,0.0797514805644089,385.109223530811
4.32216772632847e-139,3.89846523470566e-70,3.4031455545922e-30,2.34410927538163e-10,0.0037106402584058,1.51895829953741,40.3097548433704,156.111772018248,125.646099508953,32.0626362356825,3.97219524764771,0.390068418836817,0.0501753320001716,0.0155740527264985,0.0173097377118971,0.0903904855440436,1.50804111162785,42.7063384153398,1101.3340274855,14051.0312877392,30371.9618671462,2468.01785266705,1.55074968961312,1.40393197198278e-06
1.32688993376099e-153,8.96249017715578e-73,6.45591018354312e-28,1.50824550652072e-07,0.084153593200679,2.89191973160385,78.6768888752594,1450.29720258226,7962.80017314217,6576.47229659253,549.625017295032,9.5498264634661,0.110574652298296,0.00366244280365594,0.000883307685869132,0.00286191522954794,0.0643873577033931,3.00389254170614,87.8522256384712,505.636003242579,293.980159977749,23.7717636211607,0.421150270688964,0.00249116178201959
5.67870862777581e-150,4.06415611907512e-147,5.55171772297776e-124,8.0490395923008e-90,9.45604722516315e-55,9.60386396991237e-28,3.86115220216934e-11,0.0224607939042059,44.3109277103754,192.570980229475,311.020929531128,705.371301370161,1839.94692928464,4091.94361936263,6455.88584163316,6520.18624794505,5020.04944687528,3960.7136799267,4310.94440219392,8633.46857474624,25680.0996251478,44939.504680611,16499.5291268621,433.658631645846
2.09733239749191e-150,6.56631089518053e-110,1.88463300617258e-78,4.33313458304234e-54,5.10197970668632e-36,9.66357896488943e-23,2.49908924419496e-13,5.22666321765483e-07,0.00245860301540984,0.148019986213485,0.489534967887464,0.276933815202975,0.07657552562181,0.031295101160883,0.0475692118663157,0.473663876602234,16.0700505641656,647.627131437776,10805.563157561,27388.9433197821,9667.92415426227,2065.92319345134,1437.78539956001,17977.0462723121
1.16784810314863e-153,1.48808931047044e-145,9.2290257091339e-122,9.90882236958805e-90,8.61888357282527e-58,3.20354483204744e-33,7.54994298770739e-18,1.95467739870557e-09,5.83713917424083e-06,5.59497867509269e-05,0.000152948548652503,0.000477861226375279,0.00200851618433854,0.0113059003689856,0.101076562811773,1.51224672560306,24.2797188462828,258.228732682931,1111.86443844375,1219.37106525127,373.057113326411,85.2454025017848,44.237167661785,161.423864192971
1.10158001413973e-159,2.09858914683397e-202,2.85897685818043e-189,5.88767376624924e-143,1.15240318220657e-86,6.05990139185425e-42,3.19948179424368e-15,0.0479387444745865,451.692651181818,277.9117552369,104.767933992313,199.313895847668,896.258706898798,3778.19662180223,7347.31971499897,4334.74950373615,1224.48529877692,364.607053970736,252.966798400902,866.779338605849,7184.36107879128,7943.94762413944,47.5706823999314,5.57285684278744e-05
1.87055146054764e-124,1.00497699646407e-177,1.09827363377822e-171,4.27710655218704e-130,5.51444270470427e-77,7.65359031609152e-35,1.79424255751841e-10,18.1661556856173,2124.62391858151,28.2798421458616,0.425941986178889,0.0742925911971168,0.0903406822686473,0.400948695866745,3.84513887144475,53.689268987387,706.351608872843,6272.1381124266,26691.3148624704,39423.748501866,17372.0674153994,2679.88115174258,179.239647285469,6.32848317017368
8.20938032225048e-25,6.01980209302871e-102,5.30108376738977e-119,1.96398097582819e-98,4.0951565305494e-62,3.98918696443261e-31,1.47553469224499e-12,0.0012269013021857,0.158295653520625,0.00622267973292067,3.75362298051282e-05,3.73433532848376e-07,1.34081239073869e-08,4.19948163497351e-09,2.03803419504002e-08,2.11902109839828e-06,0.00151618239379068,1.52606145324742,443.33795469926,8059.09335113592,2975.20367781087,19.1995260908374,0.00214266771340702,3.74393175762961e-09
2.66752501717404e-14,5.83382132591188e-39,1.21601137387758e-44,2.10817500399387e-38,4.15959789511717e-27,2.22664900895756e-17,1.95550246172444e-11,2.1731338865102e-08,2.40795412239132e-07,2.9918441548334e-07,2.97266746078462e-07,4.79207899824061e-07,1.55479139741617e-06,1.07608831747167e-05,0.000199049136207217,0.0109414869411075,1.01562913686917,84.0777567872235,3265.09859921175,32861.8878264816,61512.8347703432,30790.6266325336,6258.21681342506,772.522362921765
1.77521716452373e-16,6.07356279105364e-47,1.59697687341484e-53,5.5556670190965e-45,7.50650856936137e-30,2.22030446655261e-16,1.94513846102867e-07,0.0443285977627006,19.7944615652604,241.116898381266,652.15786802402,853.778571189165,706.307401146912,485.947283426529,349.776486737307,311.600071509195,356.383662572128,508.129670584909,880.846011924176,1776.57585379208,2179.20698970738,350.484086133236,1.42930639092545,2.63725098259117e-05
59544.1390862151,5.41905928487458e-49,2.04952702534099e-62,3.43447440653954e-51,7.63183629374726e-30,2.32950560166971e-12,0.00353080617426952,4.68650695765019,1.47308765432293,0.0436851682786311,0.0132159412906473,0.0641398884905062,1.36723320745452,27.1056514660861,161.572749685608,146.77172107375,39.0930478344069,10.199481185481,8.73933880033157,78.9359432363872,3396.20050285494,18144.6742837546,206.781470625681,7.47731766082328e-05
82.3395505946366,6.04547851623259e-90,4.47625609302387e-112,2.66101806877514e-91,5.57322334200111e-53,1.64050923900565e-21,0.000106550860285594,105.367672334129,21.6563141735862,0.0263705657853181,0.000644175848091116,0.00116596275088452,0.0343022468493723,2.51552031596886,119.282047835661,1429.26636706664,4146.31908804728,4741.48351311601,3419.43545718881,2390.07782512469,927.462753040443,22.5471151105606,0.00322849079931348,2.28643335280705e-10
2.3905080464963e-06,1.00077635605037e-08,6.40404571961906e-12,6.26486477599778e-15,1.29247603065539e-16,4.54276863090296e-16,2.00523671493551e-13,1.58713626568795e-09,1.93182703871866e-05,0.0472166050333237,4.60057530235317,23.4844364587348,19.2696791783033,8.15249342673045,5.06428914279134,9.20776862003493,40.1121486561074,247.466017616344,1284.35359780634,3385.85773754518,3143.59056465237,994.418132827875,108.306408955573,4.0106862014795
1.76619616659365e-37,3.07018538670145e-131,4.15302784285408e-157,4.29746343910014e-139,2.93247341057724e-100,3.32146828016326e-63,2.26791515466037e-36,3.58182799280428e-18,2.15102156479167e-07,0.0633374558518582,4.92448019668894,1.7138881160843,0.031769722063674,0.000489982824367346,5.3723705670568e-05,0.000171165805881542,0.00746921359485788,0.874226820744299,54.5708416553886,386.725497060386,214.567197834265,52.742236563609,42.6288626997846,863.350376129146
0.00577128939151845,9.08078791343159e-25,8.80535424420713e-35,4.21875364153231e-36,2.00871318129916e-31,9.57114784683905e-24,3.67013148992211e-15,4.12074306346429e-07,0.222219805456724,22.7210881319917,0.0578348227169261,6.95107809439691e-08,5.73785262305739e-15,1.40270823803002e-20,6.08564674510169e-23,7.31508301455726e-21,2.42640043232855e-15,2.52515175849411e-08,0.0996004494822758,2230.62162601274,38341.0955800511,7723.76257409416,463.555393401679,207.22453298
43.3525431088477,3.2475447691829e-71,1.58750346900174e-102,3.30910513644645e-105,3.07108554092041e-90,3.91191246478523e-69,1.03504800758685e-47,9.29269481829227e-28,8.34417035097965e-12,0.19916612651228,949.660000731234,20.5528163828923,0.00057923473547996,1.35364915149782e-08,3.62141942062587e-11,2.82325552157711e-10,1.10088839348782e-06,0.0458302508865174,451.128923284841,26759.5526798468,3330.94669599716,30.6581146095485,1.37087525342281,20.2476244357528
